,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,symbol,name,area,industry,list_date,证券代码,证券名称,一级行业代码,一级行业名称,二级行业代码,二级行业名称,三级行业代码,三级行业名称,四级行业代码,四级行业名称,个股静态市盈率,个股滚动市盈率,个股市净率,个股股息率,is_up
4829,688305.SH,20250620,53.4,53.73,52.48,52.48,53.4,-0.92,-1.7228,11989.19,63401.647,688305,科德数控,辽宁,机床制造,20210709,688305,科德数控,20,工业,2040,机械制造,204010,通用机械,20401040,电动机与工控自动化,55.55,53.08,3.89,0.35,False
4830,688306.SH,20250620,9.0,9.05,8.68,8.7,8.88,-0.18,-2.027,100626.58,88515.373,688306,均普智能,浙江,专用机械,20220322,688306,均普智能,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,1382.96,695.12,6.42,-,False
4831,688307.SH,20250620,27.0,27.75,26.84,27.12,27.01,0.11,0.4073,10896.09,29734.376,688307,中润光学,浙江,元器件,20230216,688307,中润光学,45,信息技术,4520,电子,452030,光学光电子,45203030,光学元件,44.26,44.92,2.71,1.67,True
4832,688308.SH,20250620,17.25,17.65,17.25,17.38,17.52,-0.14,-0.7991,10443.97,18210.323,688308,欧科亿,湖南,机械基件,20201210,688308,欧科亿,20,工业,2040,机械制造,204010,通用机械,20401010,加工机械,48.66,79.40,1.09,1.98,False
4833,688309.SH,20250620,16.32,16.55,16.08,16.19,16.32,-0.13,-0.7966,5436.37,8853.327,688309,恒誉环保,山东,环境保护,20200714,688309,恒誉环保,20,工业,2050,环保,205010,污染治理,20501010,固废处理,78.95,61.43,1.84,0.53,False
4834,688310.SH,20250620,13.73,14.65,13.49,14.24,13.68,0.56,4.0936,55544.74,78299.825,688310,迈得医疗,浙江,医疗保健,20191203,688310,迈得医疗,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,-,-,3.17,2.37,True
4835,688311.SH,20250620,39.26,39.5,38.27,38.56,39.26,-0.7,-1.783,16504.82,64210.838,688311,盟升电子,四川,元器件,20200731,688311,盟升电子,20,工业,2010,航空航天与国防,201010,航空航天,20101020,航天,-,-,4.06,-,False
4836,688312.SH,20250620,23.41,23.68,23.03,23.08,23.44,-0.36,-1.5358,8977.05,20921.31,688312,燕麦科技,深圳,专用机械,20200608,688312,燕麦科技,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,34.11,36.29,2.29,1.73,False
4837,688313.SH,20250620,36.38,39.95,35.86,38.6,36.09,2.51,6.9548,502667.86,1917311.467,688313,仕佳光子,河南,通信设备,20200812,688313,仕佳光子,50,通信服务,5020,通信设备及技术服务,502010,通信设备,50201020,通信系统设备及组件,254.15,110.25,12.77,-,True
4838,688314.SH,20250620,28.51,29.18,28.22,28.33,28.75,-0.42,-1.4609,10036.65,28760.847,688314,康拓医疗,陕西,医疗保健,20210518,688314,康拓医疗,35,医药卫生,3510,医疗,351010,医疗器械,35101020,医疗耗材,27.08,25.88,3.63,1.22,False
4839,688315.SH,20250620,12.94,13.1,12.84,12.86,12.92,-0.06,-0.4644,23058.5,29829.134,688315,诺禾致源,北京,医疗保健,20210413,688315,诺禾致源,35,医药卫生,3520,医药,352040,制药与生物科技服务,35204010,制药与生物科技服务,28.32,27.41,2.20,-,False
4840,688316.SH,20250620,60.0,65.0,59.17,62.2,60.7,1.5,2.4712,52675.41,326695.257,688316,青云科技-U,北京,软件服务,20210316,688316,青云科技,45,信息技术,4510,计算机,451020,信息技术服务,45102020,云计算服务,-,-,44.36,-,True
4841,688317.SH,20250620,17.44,17.55,17.35,17.41,17.41,0.0,0.0,5817.81,10152.087,688317,之江生物,上海,医疗保健,20210118,688317,之江生物,35,医药卫生,3510,医疗,351010,医疗器械,35101030,体外诊断,-,-,0.96,0.62,False
4842,688318.SH,20250620,97.81,98.5,96.1,96.68,97.81,-1.13,-1.1553,15896.25,154364.294,688318,财富趋势,深圳,软件服务,20200427,688318,财富趋势,45,信息技术,4510,计算机,451010,软件开发,45101020,行业应用软件,84.16,85.20,6.99,0.49,False
4843,688319.SH,20250620,16.2,16.55,15.71,15.82,16.34,-0.52,-3.1824,42291.26,67773.005,688319,欧林生物,四川,生物制药,20210608,688319,欧林生物,35,医药卫生,3520,医药,352010,生物药品,35201020,疫苗,318.96,166.85,7.20,0.23,False
4844,688320.SH,20250620,46.0,47.2,44.4,44.76,46.4,-1.64,-3.5345,54177.33,246691.076,688320,禾川科技,浙江,电器仪表,20220428,688320,禾川科技,20,工业,2040,机械制造,204010,通用机械,20401040,电动机与工控自动化,-,-,5.33,0.24,False
4845,688321.SH,20250620,21.68,21.68,20.8,21.17,21.48,-0.31,-1.4432,86275.88,182705.286,688321,微芯生物,深圳,化学制药,20190812,688321,微芯生物,35,医药卫生,3520,医药,352020,化学药,35202020,药品制剂,-,-,5.98,-,False
4846,688322.SH,20250620,56.81,57.13,54.85,55.0,56.85,-1.85,-3.2542,105063.66,585092.818,688322,奥比中光-UW,深圳,元器件,20220707,688322,奥比中光,45,信息技术,4520,电子,452030,光学光电子,45203030,光学元件,-,-,6.92,-,False
4847,688323.SH,20250620,13.17,13.49,13.02,13.08,13.24,-0.16,-1.2085,12782.85,16943.598,688323,瑞华泰,深圳,塑料,20210428,688323,瑞华泰,15,原材料,1510,化工,151050,塑料,15105030,膜材料,-,-,2.62,-,False
4848,688325.SH,20250620,45.17,45.34,44.24,44.35,45.06,-0.71,-1.5757,5100.05,22792.48,688325,赛微微电,广东,半导体,20220422,688325,赛微微电,45,信息技术,4530,半导体,453010,集成电路,45301010,集成电路设计,48.34,43.79,2.20,0.43,False
4849,688326.SH,20250620,91.5,91.5,88.5,89.14,90.39,-1.25,-1.3829,7430.61,66336.539,688326,经纬恒润-W,北京,汽车配件,20220419,688326,经纬恒润,25,可选消费,2510,乘用车及零部件,251010,汽车零部件与轮胎,25101030,汽车电子,-,-,2.82,-,False
4850,688327.SH,20250620,13.0,13.12,12.65,12.67,12.8,-0.13,-1.0156,158788.85,203551.418,688327,云从科技-UW,广东,软件服务,20220527,688327,云从科技,45,信息技术,4510,计算机,451020,信息技术服务,45102010,系统集成服务,-,-,12.63,-,False
4851,688328.SH,20250620,20.23,20.79,19.95,20.01,20.22,-0.21,-1.0386,20354.44,41311.27,688328,深科达,深圳,专用机械,20210309,688328,深科达,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,-,-,2.28,0.50,False
4852,688329.SH,20250620,17.0,17.34,16.83,16.84,16.99,-0.15,-0.8829,9350.3,15918.494,688329,艾隆科技,江苏,专用机械,20210329,688329,艾隆科技,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,-,-,1.80,0.85,False
4853,688330.SH,20250620,24.7,25.05,24.6,24.63,24.67,-0.04,-0.1621,7181.8,17822.864,688330,宏力达,上海,电气设备,20201015,688330,宏力达,20,工业,2030,电力设备,203020,电网设备,20302010,电网自动化,15.64,16.82,0.92,1.40,False
4854,688331.SH,20250620,60.78,62.98,60.76,62.82,60.76,2.06,3.3904,78670.09,487974.966,688331,荣昌生物,山东,生物制药,20220331,688331,荣昌生物,35,医药卫生,3520,医药,352010,生物药品,35201030,其他生物药品,-,-,19.95,-,True
4855,688332.SH,20250620,99.96,102.0,96.53,97.2,99.96,-2.76,-2.7611,19759.69,193812.747,688332,中科蓝讯,深圳,半导体,20220715,688332,中科蓝讯,45,信息技术,4530,半导体,453010,集成电路,45301010,集成电路设计,40.53,41.93,3.01,0.99,False
4856,688333.SH,20250620,58.15,58.19,55.7,55.73,57.9,-2.17,-3.7478,43452.6,245694.194,688333,铂力特,陕西,机械基件,20190722,688333,铂力特,20,工业,2040,机械制造,204010,通用机械,20401010,加工机械,152.52,179.93,3.34,-,False
4857,688334.SH,20250620,16.48,16.66,16.39,16.46,16.48,-0.02,-0.1214,17279.61,28509.511,688334,西高院,陕西,电气设备,20230619,688334,西高院,20,工业,2060,商业服务与用品,206010,商业服务与用品,20601050,其他商业服务与用品,23.51,22.83,1.89,1.52,False
4858,688335.SH,20250620,11.78,11.95,11.6,11.64,11.83,-0.19,-1.6061,8726.41,10251.878,688335,复洁环保,上海,环境保护,20200817,688335,复洁环保,20,工业,2050,环保,205010,污染治理,20501020,污水处理,-,-,1.52,4.52,False
4859,688336.SH,20250620,54.18,54.6,53.5,53.81,54.0,-0.19,-0.3519,38743.51,209349.52,688336,三生国健,上海,生物制药,20200722,688336,三生国健,35,医药卫生,3520,医药,352010,生物药品,35201030,其他生物药品,50.38,49.55,6.26,0.14,False
4860,688337.SH,20250620,34.4,34.81,33.71,33.73,34.45,-0.72,-2.09,8697.99,29705.512,688337,普源精电,江苏,电器仪表,20220408,688337,普源精电,20,工业,2040,机械制造,204010,通用机械,20401050,仪器仪表,72.78,74.83,2.12,1.38,False
4861,688338.SH,20250620,23.97,24.03,23.58,23.58,23.89,-0.31,-1.2976,6514.94,15525.877,688338,赛科希德,北京,医疗保健,20200806,688338,赛科希德,35,医药卫生,3510,医疗,351010,医疗器械,35101030,体外诊断,22.56,24.12,1.54,1.08,False
4862,688339.SH,20250620,20.9,21.34,20.62,20.62,20.78,-0.16,-0.77,22813.11,47845.577,688339,亿华通-U,北京,汽车配件,20200810,688339,亿华通,20,工业,2030,电力设备,203030,储能设备,20303010,电池,-,-,1.96,-,False
4863,688343.SH,20250620,47.75,48.06,46.28,46.38,47.75,-1.37,-2.8691,48821.62,228597.337,688343,云天励飞-U,深圳,软件服务,20230404,688343,云天励飞,45,信息技术,4510,计算机,451020,信息技术服务,45102010,系统集成服务,-,-,4.28,-,False
4864,688345.SH,20250620,23.38,24.75,23.21,23.55,23.33,0.22,0.943,12151.32,29190.684,688345,博力威,广东,电气设备,20210611,688345,博力威,20,工业,2030,电力设备,203030,储能设备,20303010,电池,-,-,2.19,-,True
4865,688347.SH,20250620,50.0,51.97,50.0,51.0,49.57,1.43,2.8848,166626.03,854541.679,688347,华虹公司,上海,半导体,20230807,688347,华虹公司,45,信息技术,4530,半导体,453010,集成电路,45301020,集成电路制造,211.23,443.45,1.85,0.32,True
4866,688348.SH,20250620,40.5,41.3,40.16,40.27,40.4,-0.13,-0.3218,18709.69,76344.491,688348,昱能科技,浙江,电气设备,20220608,688348,昱能科技,20,工业,2030,电力设备,203010,发电设备,20301010,光伏设备,45.51,49.41,1.75,1.74,False
4867,688349.SH,20250620,24.63,24.98,24.42,24.82,24.86,-0.04,-0.1609,29632.65,72923.993,688349,三一重能,北京,电气设备,20220622,688349,三一重能,20,工业,2030,电力设备,203010,发电设备,20301020,风电设备,16.14,21.58,2.15,2.42,False
4868,688350.SH,20250620,15.5,15.6,15.3,15.32,15.35,-0.03,-0.1954,4862.87,7492.644,688350,富淼科技,江苏,化工原料,20210128,688350,富淼科技,15,原材料,1510,化工,151040,化学制品,15104080,其他化学制品,-,-,1.37,-,False
4869,688351.SH,20250620,18.81,18.81,18.46,18.47,18.62,-0.15,-0.8056,18333.9,34027.422,688351,微电生理,上海,医疗保健,20220831,688351,微电生理,35,医药卫生,3510,医疗,351010,医疗器械,35101020,医疗耗材,170.27,134.80,5.03,-,False
4870,688352.SH,20250620,10.82,10.93,10.74,10.8,10.77,0.03,0.2786,51620.64,55837.365,688352,颀中科技,安徽,半导体,20230420,688352,颀中科技,45,信息技术,4530,半导体,453010,集成电路,45301030,集成电路封测,39.70,46.75,2.06,1.43,True
4871,688353.SH,20250620,25.09,26.26,24.73,24.73,25.54,-0.81,-3.1715,49687.93,126323.098,688353,华盛锂电,江苏,化工原料,20220713,688353,华盛锂电,20,工业,2030,电力设备,203030,储能设备,20303020,电池部件及材料,-,-,1.22,1.14,False
4872,688355.SH,20250620,17.14,17.4,16.95,17.06,17.14,-0.08,-0.4667,6913.42,11847.642,688355,明志科技,江苏,机械基件,20210512,688355,明志科技,20,工业,2040,机械制造,204010,通用机械,20401070,其他通用机械,31.84,33.48,1.93,2.62,False
4873,688356.SH,20250620,66.98,67.6,65.7,65.9,67.2,-1.3,-1.9345,5995.02,39721.523,688356,键凯科技,北京,化学制药,20200826,688356,键凯科技,35,医药卫生,3520,医药,352020,化学药,35202010,原料药,148.47,162.47,3.46,0.78,False
4874,688357.SH,20250620,25.98,26.48,25.85,25.89,26.15,-0.26,-0.9943,8609.47,22477.292,688357,建龙微纳,河南,化工原料,20191204,688357,建龙微纳,15,原材料,1510,化工,151040,化学制品,15104080,其他化学制品,37.48,40.88,1.54,0.36,False
4875,688358.SH,20250620,27.55,27.83,27.23,27.27,27.67,-0.4,-1.4456,8738.26,23992.18,688358,祥生医疗,江苏,医疗保健,20191203,688358,祥生医疗,35,医药卫生,3510,医疗,351010,医疗器械,35101010,医疗设备,22.90,23.56,2.20,2.78,False
4876,688359.SH,20250620,48.2,49.49,47.99,48.98,48.15,0.83,1.7238,11769.04,57451.766,688359,三孚新科,广东,化工原料,20210521,688359,三孚新科,45,信息技术,4520,电子,452040,电子化学品,45204010,电子化学品,-,-,7.61,-,True
4877,688360.SH,20250620,17.7,17.91,17.08,17.17,17.74,-0.57,-3.2131,67404.2,116974.757,688360,德马科技,浙江,机械基件,20200602,688360,德马科技,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,48.03,43.17,3.14,-,False
4878,688361.SH,20250620,80.16,82.44,79.95,80.65,79.7,0.95,1.192,45784.99,372569.506,688361,中科飞测,深圳,半导体,20230519,688361,中科飞测,45,信息技术,4530,半导体,453030,半导体材料与设备,45303020,半导体设备,-,-,9.88,0.18,True
4879,688362.SH,20250620,27.73,28.3,27.51,27.55,27.65,-0.1,-0.3617,80754.92,225089.596,688362,甬矽电子,浙江,半导体,20221116,688362,甬矽电子,45,信息技术,4530,半导体,453010,集成电路,45301030,集成电路封测,159.36,83.63,4.18,-,False
4880,688363.SH,20250620,50.11,50.94,50.11,50.94,50.38,0.56,1.1116,15241.82,77065.277,688363,华熙生物,山东,医疗保健,20191106,688363,华熙生物,30,主要消费,3030,家庭与个人用品,303020,美容护理,30302010,美容护理,140.99,749.25,3.55,0.74,True
4881,688365.SH,20250620,13.5,13.57,12.93,12.96,13.55,-0.59,-4.3542,80461.6,105761.082,688365,光云科技,浙江,软件服务,20200429,688365,光云科技,45,信息技术,4510,计算机,451020,信息技术服务,45102020,云计算服务,-,-,5.98,-,False
4882,688366.SH,20250620,49.5,50.07,49.42,49.45,49.6,-0.15,-0.3024,4523.98,22475.956,688366,昊海生科,上海,医疗保健,20191030,688366,昊海生科,35,医药卫生,3510,医疗,351010,医疗器械,35101020,医疗耗材,28.84,29.28,2.14,2.12,False
4883,688367.SH,20250620,16.71,16.91,16.4,16.45,16.63,-0.18,-1.0824,8261.61,13722.05,688367,工大高科,安徽,运输设备,20210628,688367,工大高科,20,工业,2040,机械制造,204030,交通运输设备,20403010,城轨铁路,57.40,55.57,2.53,0.58,False
4884,688368.SH,20250620,84.2,86.1,83.79,84.06,84.73,-0.67,-0.7907,4830.79,40900.878,688368,晶丰明源,上海,半导体,20191014,688368,晶丰明源,45,信息技术,4520,电子,452030,光学光电子,45203020,LED,-,-,5.99,0.58,False
4885,688369.SH,20250620,25.95,26.42,23.45,23.99,26.55,-2.56,-9.6422,73873.84,180350.425,688369,致远互联,北京,软件服务,20191031,688369,致远互联,45,信息技术,4510,计算机,451010,软件开发,45101010,通用软件,-,-,3.10,0.47,False
4886,688370.SH,20250620,18.66,18.8,18.56,18.57,18.66,-0.09,-0.4823,3755.13,7011.711,688370,丛麟科技,上海,环境保护,20220825,688370,丛麟科技,20,工业,2050,环保,205010,污染治理,20501010,固废处理,28.41,35.17,0.96,1.95,False
4887,688371.SH,20250620,15.01,15.67,14.9,14.97,15.01,-0.04,-0.2665,26185.8,39722.875,688371,菲沃泰,江苏,元器件,20220802,688371,菲沃泰,45,信息技术,4520,电子,452010,电子终端及组件,45201030,消费电子组件及零部件,111.78,109.23,2.64,-,False
4888,688372.SH,20250620,53.63,54.91,52.85,53.24,53.1,0.14,0.2637,49236.23,264871.119,688372,伟测科技,上海,半导体,20221026,688372,伟测科技,45,信息技术,4530,半导体,453010,集成电路,45301030,集成电路封测,58.59,48.64,2.83,-,True
4889,688373.SH,20250620,6.18,6.24,6.05,6.06,6.11,-0.05,-0.8183,80122.85,48991.513,688373,盟科药业-U,上海,化学制药,20220805,688373,盟科药业,35,医药卫生,3520,医药,352020,化学药,35202020,药品制剂,-,-,11.48,-,False
4890,688375.SH,20250620,56.25,59.65,55.62,57.66,56.38,1.28,2.2703,41662.76,240567.63,688375,国博电子,江苏,元器件,20220722,688375,国博电子,20,工业,2010,航空航天与国防,201020,国防装备,20102010,国防装备,67.43,77.55,5.23,0.93,True
4891,688376.SH,20250620,34.04,34.88,34.04,34.49,34.02,0.47,1.3815,5561.74,19198.629,688376,美埃科技,江苏,专用机械,20221118,688376,美埃科技,20,工业,2040,机械制造,204020,专用机械,20402070,楼宇设备,24.30,23.50,2.53,0.86,True
4892,688377.SH,20250620,23.75,23.99,22.9,23.18,23.61,-0.43,-1.8213,22885.53,53349.465,688377,迪威尔,江苏,专用机械,20200708,688377,迪威尔,10,能源,1010,能源,101010,油气开采与油田服务,10101010,油气开采,54.94,59.96,2.59,0.95,False
4893,688378.SH,20250620,15.34,16.05,15.34,15.84,15.38,0.46,2.9909,80727.37,127928.814,688378,奥来德,吉林,专用机械,20200903,688378,奥来德,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,43.11,186.95,2.24,3.05,True
4894,688379.SH,20250620,30.5,32.47,30.35,31.96,30.43,1.53,5.0279,44750.59,141390.257,688379,华光新材,浙江,机械基件,20200819,688379,华光新材,20,工业,2040,机械制造,204010,通用机械,20401070,其他通用机械,35.62,17.06,2.63,-,True
4895,688380.SH,20250620,25.68,25.95,25.27,25.29,25.59,-0.3,-1.1723,21769.93,55611.587,688380,中微半导,深圳,半导体,20220805,688380,中微半导,45,信息技术,4530,半导体,453010,集成电路,45301010,集成电路设计,74.11,71.20,3.35,0.99,False
4896,688381.SH,20250620,20.12,20.48,19.91,20.04,20.12,-0.08,-0.3976,20163.42,40721.992,688381,帝奥微,江苏,半导体,20220823,688381,帝奥微,45,信息技术,4530,半导体,453010,集成电路,45301010,集成电路设计,-,-,1.90,0.71,False
4897,688382.SH,20250620,31.58,32.6,31.04,31.46,31.57,-0.11,-0.3484,86855.59,274879.985,688382,益方生物-U,上海,生物制药,20220725,688382,益方生物,35,医药卫生,3520,医药,352010,生物药品,35201030,其他生物药品,-,-,11.38,-,False
4898,688383.SH,20250620,48.88,51.5,48.63,50.85,47.99,2.86,5.9596,23873.53,120289.694,688383,新益昌,深圳,专用机械,20210428,688383,新益昌,20,工业,2040,机械制造,204020,专用机械,20402080,其他专用机械,124.08,216.22,3.61,0.40,True
4899,688385.SH,20250620,47.0,47.42,46.15,46.15,47.0,-0.85,-1.8085,53274.19,249035.223,688385,复旦微电,上海,半导体,20210804,688385,复旦微电,45,信息技术,4530,半导体,453010,集成电路,45301010,集成电路设计,65.98,68.97,6.26,0.22,False
4900,688386.SH,20250620,50.5,52.0,49.11,50.5,50.25,0.25,0.4975,33649.23,171634.4,688386,泛亚微透,江苏,化工原料,20201016,688386,泛亚微透,25,可选消费,2510,乘用车及零部件,251010,汽车零部件与轮胎,25101050,其他汽车零部件,48.92,45.58,6.47,-,True
4901,688387.SH,20250620,5.36,5.42,5.34,5.34,5.39,-0.05,-0.9276,116861.19,62859.186,688387,信科移动-U,湖北,通信设备,20220926,688387,信科移动,50,通信服务,5020,通信设备及技术服务,502010,通信设备,50201020,通信系统设备及组件,-,-,3.04,-,False
4902,688388.SH,20250620,16.67,17.69,16.51,16.98,16.59,0.39,2.3508,125765.48,216522.136,688388,嘉元科技,广东,电气设备,20190722,688388,嘉元科技,20,工业,2030,电力设备,203030,储能设备,20303020,电池部件及材料,-,-,1.03,0.09,True
4903,688389.SH,20250620,12.52,12.59,12.45,12.45,12.51,-0.06,-0.4796,17788.23,22256.273,688389,普门科技,深圳,医疗保健,20191105,688389,普门科技,35,医药卫生,3510,医疗,351010,医疗器械,35101030,体外诊断,15.73,18.62,2.58,2.22,False
